date_of_record,month,season,station_name,state,district,avg_temp,min_temp,max_temp,wind_speed,air_pressure,elevation,latitude,longitude,rainfall
28/10/2018,October,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,22.9,17.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
02/11/2018,November,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,26.8,17.5,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
08/11/2018,November,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,23.0,15.3,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
13/11/2018,November,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,23.7,15.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
19/11/2018,November,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,20.9,20.64734214,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.0
24/11/2018,November,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,21.2,13.3,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
29/11/2018,November,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,20.9,20.64734214,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
08/12/2018,December,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,19.4,10.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
14/12/2018,December,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,20.8,12.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
20/12/2018,December,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,20.1,13.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.0
27/12/2018,December,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,18.7,10.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
03/01/2019,January,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,18.3,9.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
11/01/2019,January,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,18.0,9.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.0
17/01/2019,January,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,18.7,8.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
22/01/2019,January,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,18.9,8.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
28/01/2019,January,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,19.3,12.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
05/02/2019,February,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,20.1,10.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
10/02/2019,February,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,18.8,15.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,2.0
15/02/2019,February,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,22.1,14.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
22/02/2019,February,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,21.2,12.5,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
27/02/2019,February,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,19.0,13.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,9.9
05/03/2019,March,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,19.5,14.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,3.0
10/03/2019,March,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,21.7,16.5,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.5
15/03/2019,March,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,24.3,20.64734214,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
20/03/2019,March,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,21.7,15.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.3
25/03/2019,March,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,25.1,20.64734214,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.0
30/03/2019,March,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,26.7,18.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
04/04/2019,April,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,20.8,18.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.0
09/04/2019,April,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,25.8,17.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.0
14/04/2019,April,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,26.8,21.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,1.0
19/04/2019,April,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,26.2,20.64734214,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.8
24/04/2019,April,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,29.3,20.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
30/04/2019,April,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,20.6,20.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,9.9
05/05/2019,May,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,23.3,21.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,27.9
10/05/2019,May,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,21.6,19.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,8.9
15/05/2019,May,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,23.2,19.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,2.0
20/05/2019,May,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,26.2,22.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,16.0
25/05/2019,May,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,29.1,22.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.0
30/05/2019,May,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,27.6,23.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,4.1
04/06/2019,June,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,26.3,22.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,67.1
09/06/2019,June,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,27.4,23.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,31.0
16/06/2019,June,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,27.3,24.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,23.1
22/06/2019,June,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,28.9,25.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,8.9
27/06/2019,June,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,26.3,23.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,36.1
06/07/2019,July,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,30.4,20.64734214,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.1
11/07/2019,July,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,26.2,23.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,24.9
16/07/2019,July,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,25.4,22.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,18.0
22/07/2019,July,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,25.7,23.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,31.0
27/07/2019,July,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,28.8,25.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,10.9
01/08/2019,August,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,26.8,23.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,20.1
09/08/2019,August,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,30.4,26.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.5
18/08/2019,August,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,30.1,25.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.3
24/08/2019,August,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,30.4,24.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
04/09/2019,September,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,29.4,25.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.0
09/09/2019,September,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,26.8,24.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,30.0
14/09/2019,September,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,28.1,23.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.1
19/09/2019,September,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,29.9,22.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,7.1
24/09/2019,September,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,22.2,19.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,110.0
29/09/2019,September,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,27.6,19.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
04/10/2019,October,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,28.2,21.4,32.4,9.432732381,1009.437663,110,27.4833,95.0167,0.0
09/10/2019,October,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,25.6,19.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.0
14/10/2019,October,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,28.0,18.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
19/10/2019,October,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,27.4,18.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
24/10/2019,October,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,21.4,17.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,4.1
29/10/2019,October,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,25.7,18.7,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
03/11/2019,November,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,25.2,17.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
08/11/2019,November,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,25.1,18.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
13/11/2019,November,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,25.8,19.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
18/11/2019,November,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,24.4,18.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.0
23/11/2019,November,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,24.3,16.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
28/11/2019,November,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,22.9,14.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
04/12/2019,December,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,19.8,11.5,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
10/12/2019,December,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,18.6,9.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
15/12/2019,December,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,19.4,13.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
23/12/2019,December,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,16.7,11.3,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
30/12/2019,December,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,16.9,6.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
08/01/2020,January,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,18.0,10.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
15/01/2020,January,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,18.4,10.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
21/01/2020,January,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,17.3,12.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,3.0
28/01/2020,January,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,17.3,8.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
04/02/2020,February,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,16.9,7.7,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
09/02/2020,February,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,20.0,15.1,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.0
14/02/2020,February,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,20.0,13.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
21/02/2020,February,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,21.2,11.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.0
26/02/2020,February,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,20.6,15.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,6.1
03/03/2020,March,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,21.4,15.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,3.0
09/03/2020,March,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,21.3,15.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,14.0
14/03/2020,March,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,22.5,15.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
19/03/2020,March,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,22.2,17.1,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
24/03/2020,March,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,25.1,17.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.0
29/03/2020,March,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,25.4,19.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
04/04/2020,April,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,22.8,17.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,6.1
09/04/2020,April,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,23.6,18.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,3.0
14/04/2020,April,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,28.7,18.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
19/04/2020,April,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,22.5,20.64734214,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,7.9
24/04/2020,April,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,19.8,17.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,2.0
29/04/2020,April,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,22.9,19.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,17.0
04/05/2020,May,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,28.7,20.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,7.1
09/05/2020,May,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,27.2,18.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,8.9
14/05/2020,May,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,24.7,19.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,19.1
19/05/2020,May,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,30.1,24.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.0
24/05/2020,May,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,22.8,21.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,37.1
29/05/2020,May,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,28.8,21.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
03/06/2020,June,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,22.0,19.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,101.1
08/06/2020,June,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,28.1,23.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,3.0
13/06/2020,June,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,28.0,24.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,22.1
18/06/2020,June,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,28.6,24.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,8.9
23/06/2020,June,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,27.7,20.64734214,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,50.0
28/06/2020,June,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,25.2,23.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,9.9
03/07/2020,July,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,30.1,24.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.8
08/07/2020,July,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,26.4,24.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,50.0
13/07/2020,July,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,29.0,24.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.0
18/07/2020,July,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,26.5,23.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,15.0
23/07/2020,July,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,29.3,25.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.0
28/07/2020,July,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,28.3,24.1,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,45.0
07/08/2020,August,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,27.9,26.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,27.9
12/08/2020,August,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,28.1,24.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,15.0
17/08/2020,August,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,27.1,24.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,22.1
23/08/2020,August,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,28.1,25.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,31.0
30/08/2020,August,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,25.8,24.1,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,16.0
05/09/2020,September,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,26.4,20.64734214,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,4.1
10/09/2020,September,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,29.1,26.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,3.0
15/09/2020,September,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,26.8,20.64734214,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,14.0
23/09/2020,September,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,27.8,25.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
28/09/2020,September,Monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,26.2,23.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,35.1
03/10/2020,October,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,28.4,24.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.0
08/10/2020,October,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,29.0,24.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.5
13/10/2020,October,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,30.4,25.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
18/10/2020,October,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,30.4,24.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
23/10/2020,October,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,22.8,21.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,18.0
28/10/2020,October,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,27.8,21.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
02/11/2020,November,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,27.2,22.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,0.0
07/11/2020,November,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,22.8,17.0,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
12/11/2020,November,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,22.8,15.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
17/11/2020,November,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,21.5,15.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
22/11/2020,November,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,19.8,15.4,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,6.1
27/11/2020,November,Post-monsoon,Dibrugarh / Mohanbari,AS,Dibrugarh,19.7,13.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
02/12/2020,December,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,21.3,13.1,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
07/12/2020,December,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,21.4,16.8,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
12/12/2020,December,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,19.8,12.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
19/12/2020,December,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,17.2,9.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
25/12/2020,December,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,17.9,9.2,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
30/12/2020,December,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,17.1,8.6,31.19538338,9.432732381,1009.437663,110,27.4833,95.0167,5.267532566
04/01/2021,January,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,17.3,7.6,25.0,4.1,1015.6,110,27.4833,95.0167,0.0
09/01/2021,January,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,18.3,11.4,25.0,2.2,1011.8,110,27.4833,95.0167,0.0
14/01/2021,January,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,16.4,12.0,21.0,1.5,1014.8,110,27.4833,95.0167,0.0
19/01/2021,January,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,17.5,12.6,20.0,6.8,1012.6,110,27.4833,95.0167,1.6
24/01/2021,January,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,18.1,11.0,23.6,3.4,1014.2,110,27.4833,95.0167,0.0
29/01/2021,January,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,18.8,9.4,25.4,5.6,1014.2,110,27.4833,95.0167,0.0
03/02/2021,February,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,18.9,10.0,26.0,5.4,1016.2,110,27.4833,95.0167,0.0
08/02/2021,February,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,20.4,11.0,26.8,6.2,1014.9,110,27.4833,95.0167,0.0
13/02/2021,February,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,20.4,14.0,29.0,5.1,1013.6,110,27.4833,95.0167,0.0
18/02/2021,February,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,22.4,16.0,28.0,8.4,1016.4,110,27.4833,95.0167,0.0
23/02/2021,February,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,24.1,15.0,31.0,5.0,1011.6,110,27.4833,95.0167,0.0
28/02/2021,February,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,19.1,17.1,20.0,7.1,1010.2,110,27.4833,95.0167,8.6
05/03/2021,March,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,17.6,16.2,18.4,9.1,1013.3,110,27.4833,95.0167,11.9
10/03/2021,March,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,22.4,17.4,26.0,5.3,1014.7,110,27.4833,95.0167,1.2
15/03/2021,March,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,23.8,17.0,30.0,5.7,1011.5,110,27.4833,95.0167,0.0
20/03/2021,March,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,25.4,18.0,32.0,4.5,1007.1,110,27.4833,95.0167,0.0
25/03/2021,March,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,24.8,18.6,30.0,11.4,1008.7,110,27.4833,95.0167,19.1
30/03/2021,March,Winter,Dibrugarh / Mohanbari,AS,Dibrugarh,19.7,17.8,23.3,7.6,1005.1,110,27.4833,95.0167,0.8
04/04/2021,April,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,24.4,16.7,31.4,5.4,1009.8,110,27.4833,95.0167,0.0
09/04/2021,April,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,23.8,19.4,28.0,9.1,1010.6,110,27.4833,95.0167,4.1
14/04/2021,April,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,23.7,17.6,29.0,9.0,1011.7,110,27.4833,95.0167,2.0
19/04/2021,April,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,22.1,20.0,25.0,12.3,1008.3,110,27.4833,95.0167,42.3
24/04/2021,April,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,27.6,19.2,33.6,4.9,1008.3,110,27.4833,95.0167,0.0
29/04/2021,April,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,28.8,21.2,35.0,5.1,1009.5,110,27.4833,95.0167,0.0
04/05/2021,May,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,26.8,22.1,30.0,5.4,1009.8,110,27.4833,95.0167,18.0
09/05/2021,May,Summer,Dibrugarh / Mohanbari,AS,Dibrugarh,26.9,21.4,32.2,7.8,1008.8,110,27.4833,95.0167,13.5
